"model_name","dataset","rule_name","threshold_rule","flagged_fraction","f2_score","pr_auc","roc_auc","brier_score","calibration_intercept","calibration_slope","sensitivity","specificity","ppv","npv","threshold","n","events"
"stacked_logistic","internal_test_ensemble","grid",0.4,0.0102249488752556,0.0722021660649819,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.997624703087886,0.8,0.867768595041322,0.4,489,68
"stacked_logistic","internal_test_ensemble","grid",0.41,0.0102249488752556,0.0722021660649819,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.997624703087886,0.8,0.867768595041322,0.41,489,68
"stacked_logistic","internal_test_ensemble","grid",0.42,0.0102249488752556,0.0722021660649819,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.997624703087886,0.8,0.867768595041322,0.42,489,68
"stacked_logistic","internal_test_ensemble","grid",0.43,0.0102249488752556,0.0722021660649819,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.997624703087886,0.8,0.867768595041322,0.43,489,68
"stacked_logistic","internal_test_ensemble","grid",0.44,0.0102249488752556,0.0722021660649819,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0588235294117647,0.997624703087886,0.8,0.867768595041322,0.44,489,68
"stacked_logistic","internal_test_ensemble","grid",0.45,0.0081799591002045,0.0543478260869565,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0441176470588235,0.997624703087886,0.75,0.865979381443299,0.45,489,68
"stacked_logistic","internal_test_ensemble","grid",0.46,0.0081799591002045,0.0543478260869565,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0441176470588235,0.997624703087886,0.75,0.865979381443299,0.46,489,68
"stacked_logistic","internal_test_ensemble","grid",0.47,0.0081799591002045,0.0543478260869565,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0441176470588235,0.997624703087886,0.75,0.865979381443299,0.47,489,68
"stacked_logistic","internal_test_ensemble","grid",0.48,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.48,489,68
"stacked_logistic","internal_test_ensemble","grid",0.49,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.49,489,68
"stacked_logistic","internal_test_ensemble","grid",0.5,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.5,489,68
"stacked_logistic","internal_test_ensemble","grid",0.51,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.51,489,68
"stacked_logistic","internal_test_ensemble","grid",0.52,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.52,489,68
"stacked_logistic","internal_test_ensemble","grid",0.53,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.53,489,68
"stacked_logistic","internal_test_ensemble","grid",0.54,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.54,489,68
"stacked_logistic","internal_test_ensemble","grid",0.55,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.55,489,68
"stacked_logistic","internal_test_ensemble","grid",0.56,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.56,489,68
"stacked_logistic","internal_test_ensemble","grid",0.57,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.57,489,68
"stacked_logistic","internal_test_ensemble","grid",0.58,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.58,489,68
"stacked_logistic","internal_test_ensemble","grid",0.59,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.59,489,68
"stacked_logistic","internal_test_ensemble","grid",0.6,0.00613496932515337,0.0363636363636364,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0294117647058824,0.997624703087886,0.666666666666667,0.864197530864197,0.6,489,68
"stacked_logistic","internal_test_ensemble","grid",0.61,0.00408997955010225,0.0182481751824818,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0147058823529412,0.997624703087886,0.5,0.862422997946612,0.61,489,68
"stacked_logistic","internal_test_ensemble","grid",0.62,0.00408997955010225,0.0182481751824818,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0147058823529412,0.997624703087886,0.5,0.862422997946612,0.62,489,68
"stacked_logistic","internal_test_ensemble","grid",0.63,0.00408997955010225,0.0182481751824818,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0147058823529412,0.997624703087886,0.5,0.862422997946612,0.63,489,68
"stacked_logistic","internal_test_ensemble","grid",0.64,0.00408997955010225,0.0182481751824818,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0147058823529412,0.997624703087886,0.5,0.862422997946612,0.64,489,68
"stacked_logistic","internal_test_ensemble","grid",0.65,0.00204498977505112,0.0183150183150183,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0147058823529412,1,1,0.862704918032787,0.65,489,68
"stacked_logistic","internal_test_ensemble","grid",0.66,0.00204498977505112,0.0183150183150183,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0147058823529412,1,1,0.862704918032787,0.66,489,68
"stacked_logistic","internal_test_ensemble","grid",0.67,0.00204498977505112,0.0183150183150183,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0.0147058823529412,1,1,0.862704918032787,0.67,489,68
"stacked_logistic","internal_test_ensemble","grid",0.68,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.68,489,68
"stacked_logistic","internal_test_ensemble","grid",0.69,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.69,489,68
"stacked_logistic","internal_test_ensemble","grid",0.7,0,,0.258630482244232,0.624668157049043,0.114805284110093,0.163618710977344,1.10557873870887,0,1,,0.860940695296524,0.7,489,68
